4.4,11
6.6,24
4.7,37
4.7,62
2.6,75
4.4,88
5.9,114
6.2,126
4.4,152
3.3,165
4.7,178
3.7,203
5.5,216
4.5,229
3.9,242
3.8,255
4.7,268
4.7,280
4.6,306
4.8,319
4.4,344
2.9,370
4.3,396
3.6,409
3.8,421
8.5,434
5.9,447
3.5,460
3.6,473
4.4,498
5.3,511
3.5,537
2.4,550
2.7,563
5.6,575
4.7,588
5.0,601
5.9,614
4.1,640
4.1,652
3.1,678
3.3,691
4.7,704
4.5,729
